global_pep_ID,local_pep_ID,frame,trajectory,target_status,pp_contacts,pl_contacts,dip_pp_contacts,dip_lp_contacts,hyd_lp_contacts,Ppep_Nlip_contacts,Npep_Plip_contacts,mean_separation,mean_apl
33,33,1411,0,0,0,19,0,3,42,3,0,11.2270053311444,0.8131999999999999
34,34,1411,0,1,0,9,0,0,0,2,1,6.772874506923438,0.6376000000000002
35,35,1411,0,3,0,0,0,0,0,0,0,48.01760146382557,0.6376000000000002
0,0,1412,0,3,43,0,2,0,0,0,0,51.58489793910283,0.6396000000000001
2,2,1412,0,3,0,0,0,0,0,0,0,41.92294397361124,0.6396000000000001
3,3,1412,0,3,0,0,0,0,0,0,0,27.531133331669544,0.6396000000000001
4,4,1412,0,2,0,3,0,1,0,0,0,16.83637837297128,0.8244
6,6,1412,0,0,0,13,0,5,30,2,0,20.939509944825932,0.8246
9,9,1412,0,0,0,19,0,1,31,4,1,13.929647579583,0.8246
10,10,1412,0,1,0,20,0,1,10,2,2,7.515547385870252,0.6396000000000001
12,12,1412,0,3,44,0,0,0,0,0,0,52.56392891217364,0.6396000000000001
14,14,1412,0,3,0,0,0,0,0,0,0,39.88848780272369,0.6396000000000001
15,15,1412,0,3,0,0,0,0,0,0,0,25.94669202362446,0.6396000000000001
16,16,1412,0,2,0,0,0,0,0,0,0,19.580443920311012,0.8244
17,17,1412,0,0,0,12,0,4,26,1,1,12.992400251379086,0.8244
18,18,1412,0,0,0,6,0,0,5,2,0,20.950429692907985,0.8246
21,21,1412,0,0,0,10,0,2,42,0,0,12.935317784494762,0.8246
22,22,1412,0,1,0,26,0,2,33,2,0,1.801281960026347,0.6396000000000001
23,23,1412,0,3,54,0,1,0,0,0,0,49.81365653579386,0.6396000000000001
24,24,1412,0,3,0,0,0,0,0,0,0,29.70843252786119,0.6396000000000001
26,26,1412,0,3,0,0,0,0,0,0,0,38.021752939972416,0.6396000000000001
27,27,1412,0,3,0,0,0,0,0,0,0,22.81721265480595,0.6396000000000001
28,28,1412,0,2,0,1,0,0,0,0,1,13.308124701079477,0.8244
29,29,1412,0,0,0,21,0,3,37,4,1,9.564931856373038,0.8244
30,30,1412,0,2,0,4,0,1,10,0,0,18.94490134348036,0.8246
33,33,1412,0,0,0,14,0,2,42,3,0,11.219521227927318,0.8246
34,34,1412,0,1,0,11,0,0,0,2,1,6.769131500659692,0.6396000000000001
35,35,1412,0,3,0,0,0,0,0,0,0,48.000011114350755,0.6396000000000001
0,0,1413,0,3,44,0,0,0,0,0,0,51.56173231538396,0.6396000000000001
2,2,1413,0,3,0,0,0,0,0,0,0,41.918659569153846,0.6396000000000001
3,3,1413,0,3,0,0,0,0,0,0,0,27.522335669895924,0.6396000000000001
4,4,1413,0,2,0,0,0,1,0,0,0,16.827942495697478,0.8189
6,6,1413,0,0,0,14,0,2,34,2,0,20.925016712592537,0.8131999999999999
9,9,1413,0,0,0,19,0,0,31,4,0,13.920672796028503,0.8131999999999999
10,10,1413,0,1,0,25,0,2,10,2,2,7.510790541001387,0.6396000000000001
12,12,1413,0,3,63,0,0,0,0,0,0,52.54662964848861,0.6396000000000001
14,14,1413,0,3,0,0,0,0,0,0,0,39.86818264250777,0.6396000000000001
15,15,1413,0,3,0,0,0,0,0,0,0,25.939197060189333,0.6396000000000001
16,16,1413,0,2,0,0,0,0,0,0,0,19.57553320462748,0.8189
17,17,1413,0,0,0,14,0,3,26,1,1,12.983798974358718,0.8189
18,18,1413,0,0,0,6,0,0,8,2,0,20.93606007446215,0.8131999999999999
21,21,1413,0,0,0,11,0,1,42,0,0,12.926762528517973,0.8131999999999999
22,22,1413,0,1,0,24,0,6,41,4,0,1.8004946068422736,0.6396000000000001
23,23,1413,0,3,54,0,0,0,0,0,0,49.80521143607756,0.6396000000000001
24,24,1413,0,3,0,0,0,0,0,0,0,29.700812584928137,0.6396000000000001
26,26,1413,0,3,0,0,0,0,0,0,0,38.01162119593905,0.6396000000000001
27,27,1413,0,3,0,0,0,0,0,0,0,22.808538425451168,0.6396000000000001
28,28,1413,0,2,0,1,0,1,0,0,1,13.3025396447417,0.8189
29,29,1413,0,0,0,21,0,6,48,3,1,9.558721153655531,0.8189
30,30,1413,0,2,0,4,0,0,8,0,0,18.932761117510996,0.8131999999999999
33,33,1413,0,0,0,18,0,7,36,3,0,11.212052982188826,0.8131999999999999
34,34,1413,0,1,0,8,0,0,0,2,1,6.765554044689866,0.6396000000000001
35,35,1413,0,3,0,0,0,0,0,0,0,47.980044498168695,0.6396000000000001
0,0,1414,0,3,42,0,1,0,0,0,0,51.53804533993003,0.6396000000000001
2,2,1414,0,3,0,0,0,0,0,0,0,41.913649213064645,0.6396000000000001
3,3,1414,0,3,0,0,0,0,0,0,0,27.515902061357018,0.6396000000000001
4,4,1414,0,2,0,1,0,1,0,0,1,16.819256283108682,0.8198000000000001
6,6,1414,0,0,0,16,0,3,28,2,0,20.911023774898,0.8246
9,9,1414,0,0,0,14,0,1,33,4,0,13.91157214901159,0.8246
10,10,1414,0,1,0,21,0,4,9,2,2,7.505799920148264,0.6396000000000001
12,12,1414,0,3,57,0,0,0,0,0,0,52.53102071566483,0.6396000000000001
14,14,1414,0,3,0,0,0,0,0,0,0,39.8467748518422,0.6396000000000001
15,15,1414,0,3,0,0,0,0,0,0,0,25.931924511225123,0.6396000000000001
16,16,1414,0,2,0,0,0,0,0,0,0,19.57219623023704,0.8198000000000001
17,17,1414,0,0,0,11,0,4,16,1,1,12.975786152370612,0.8198000000000001
18,18,1414,0,0,0,8,0,0,6,2,0,20.92153555487447,0.8246
21,21,1414,0,0,0,11,0,3,39,0,0,12.918169404240016,0.8246
22,22,1414,0,1,0,20,0,6,35,2,0,1.7997666949375914,0.6396000000000001
23,23,1414,0,3,62,0,0,0,0,0,0,49.79774240638849,0.6396000000000001
24,24,1414,0,3,0,0,0,0,0,0,0,29.69482001605469,0.6396000000000001
26,26,1414,0,3,0,0,0,0,0,0,0,38.00102167184588,0.6396000000000001
27,27,1414,0,3,0,0,0,0,0,0,0,22.79812335694585,0.6396000000000001
28,28,1414,0,2,0,1,0,0,0,0,1,13.29624122732674,0.8198000000000001
29,29,1414,0,0,0,24,0,4,41,4,1,9.552412499850368,0.8198000000000001
30,30,1414,0,2,0,4,0,0,11,0,0,18.92034733851092,0.8246
33,33,1414,0,0,0,23,0,1,40,3,0,11.204891007709843,0.8246
34,34,1414,0,1,0,11,0,0,0,2,1,6.761734544894855,0.6396000000000001
35,35,1414,0,3,0,0,0,0,0,0,0,47.961084977713064,0.6396000000000001
0,0,1415,0,3,45,0,0,0,0,0,0,51.51552873156042,0.6396000000000001
2,2,1415,0,3,0,0,0,0,0,0,0,41.90816301752104,0.6396000000000001
3,3,1415,0,3,0,0,0,0,0,0,0,27.509638958102418,0.6396000000000001
4,4,1415,0,2,0,2,0,0,0,0,1,16.811202916255233,0.8241999999999999
6,6,1415,0,0,0,13,0,5,37,2,0,20.896695069545448,0.8257999999999999
9,9,1415,0,0,0,12,0,4,26,3,0,13.90238160741227,0.8257999999999999
10,10,1415,0,1,0,23,0,3,9,2,2,7.501073793785281,0.6396000000000001
12,12,1415,0,3,55,0,0,0,0,0,0,52.51501079948406,0.6396000000000001
14,14,1415,0,3,0,0,0,0,0,0,0,39.826280353954104,0.6396000000000001
15,15,1415,0,3,0,0,0,0,0,0,0,25.92550175971816,0.6396000000000001
16,16,1415,0,2,0,0,0,0,0,0,0,19.56820719557325,0.8241999999999999
17,17,1415,0,0,0,10,0,6,21,0,1,12.9677020591121,0.8241999999999999
18,18,1415,0,0,0,7,0,0,4,2,0,20.908179947533903,0.8257999999999999
21,21,1415,0,0,0,9,0,2,38,0,0,12.90982850971435,0.8257999999999999
22,22,1415,0,1,0,20,0,4,34,2,0,1.7991738319945088,0.6396000000000001
23,23,1415,0,3,46,0,0,0,0,0,0,49.79115211800429,0.6396000000000001
24,24,1415,0,3,0,0,0,0,0,0,0,29.68871130713534,0.6396000000000001
26,26,1415,0,3,0,0,0,0,0,0,0,37.98994197933089,0.6396000000000001
27,27,1415,0,3,0,0,0,0,0,0,0,22.787896602433133,0.6396000000000001
28,28,1415,0,0,0,5,0,0,0,0,1,13.289808116257404,0.8241999999999999
29,29,1415,0,0,0,20,0,7,45,5,1,9.546402960741258,0.8241999999999999
30,30,1415,0,2,0,4,0,0,5,0,0,18.907992443143954,0.8257999999999999
33,33,1415,0,0,0,13,0,2,43,3,0,11.197602450475207,0.8257999999999999
34,34,1415,0,1,0,9,0,0,0,2,1,6.7583115933466535,0.6396000000000001
35,35,1415,0,3,0,0,0,0,0,0,0,47.94354350944894,0.6396000000000001
0,0,1416,0,3,56,0,0,0,0,0,0,51.49250424928798,0.6391000000000001
2,2,1416,0,3,0,0,0,0,0,0,0,41.90262283575637,0.6391000000000001
3,3,1416,0,3,0,0,0,0,0,0,0,27.50423116014546,0.6391000000000001
4,4,1416,0,2,0,2,0,0,0,0,0,16.80252728638819,0.8279
6,6,1416,0,0,0,13,0,2,27,2,0,20.882363045076673,0.8257999999999999
9,9,1416,0,0,0,16,0,1,31,3,1,13.893383958215,0.8257999999999999
10,10,1416,0,1,0,25,0,4,8,2,2,7.496018473871276,0.6391000000000001
12,12,1416,0,3,45,0,0,0,0,0,0,52.49842798160456,0.6391000000000001
14,14,1416,0,3,0,0,0,0,0,0,0,39.80719222577748,0.6391000000000001
15,15,1416,0,3,0,0,0,0,0,0,0,25.91921954448244,0.6391000000000001
16,16,1416,0,2,0,0,0,0,0,0,0,19.562501230221528,0.8279
17,17,1416,0,0,0,10,0,3,27,0,1,12.95888491228386,0.8279
18,18,1416,0,2,0,1,0,0,6,1,0,20.894158371882547,0.8257999999999999
21,21,1416,0,0,0,8,0,2,36,0,0,12.901132830983324,0.8257999999999999
22,22,1416,0,1,0,25,0,4,41,5,0,1.7985427445075242,0.6391000000000001
23,23,1416,0,3,55,0,0,0,0,0,0,49.78278461375127,0.6391000000000001
24,24,1416,0,3,0,0,0,0,0,0,0,29.6826303413761,0.6391000000000001
26,26,1416,0,3,0,0,0,0,0,0,0,37.97935845356474,0.6391000000000001
27,27,1416,0,3,0,0,0,0,0,0,0,22.778703669195565,0.6391000000000001
28,28,1416,0,2,0,3,0,0,0,0,1,13.28302363566947,0.8279
29,29,1416,0,0,0,17,0,6,47,4,1,9.540588701478814,0.8279
30,30,1416,0,2,0,2,0,0,9,0,0,18.895143228413303,0.8257999999999999
33,33,1416,0,0,0,12,0,0,52,3,0,11.190240296315434,0.8257999999999999
34,34,1416,0,1,0,9,0,0,0,2,1,6.754894426592678,0.6391000000000001
35,35,1416,0,3,0,0,0,0,0,0,0,47.925371086272705,0.6391000000000001
0,0,1417,0,3,45,0,2,0,0,0,0,51.46830434504481,0.6318
2,2,1417,0,3,0,0,0,0,0,0,0,41.89678713634932,0.6318
3,3,1417,0,3,0,0,0,0,0,0,0,27.49804041086339,0.6318
4,4,1417,0,2,0,1,0,0,0,0,0,16.7940733676464,0.8279
6,6,1417,0,0,0,16,0,4,29,2,0,20.86852073187568,0.8131999999999999
9,9,1417,0,0,0,18,0,1,30,4,0,13.883898917014273,0.8131999999999999
10,10,1417,0,1,0,25,0,3,8,2,2,7.491199469714536,0.6318
12,12,1417,0,3,49,0,0,0,0,0,0,52.47940113971962,0.6318
14,14,1417,0,3,0,0,0,0,0,0,0,39.787521114566594,0.6318
15,15,1417,0,3,0,0,0,0,0,0,0,25.912907680350347,0.6318
16,16,1417,0,2,0,0,0,0,0,0,0,19.557703787328272,0.8279
17,17,1417,0,0,0,14,0,1,21,1,1,12.950656449140457,0.8279
18,18,1417,0,0,0,6,0,0,7,2,0,20.88033301953112,0.8131999999999999
21,21,1417,0,0,0,12,0,4,37,0,1,12.892558472807131,0.8131999999999999
22,22,1417,0,1,0,26,0,2,28,4,0,1.7976974756774002,0.6318
23,23,1417,0,3,50,0,0,0,0,0,0,49.77141542197199,0.6318
24,24,1417,0,3,0,0,0,0,0,0,0,29.675632575751987,0.6318
26,26,1417,0,3,0,0,0,0,0,0,0,37.969145831859976,0.6318
27,27,1417,0,3,0,0,0,0,0,0,0,22.76967153726789,0.6318
28,28,1417,0,2,0,3,0,0,0,0,1,13.277121121684406,0.8279
29,29,1417,0,0,0,22,0,4,49,4,0,9.534716115452095,0.8279
30,30,1417,0,2,0,1,0,0,8,0,0,18.882533960089997,0.8131999999999999
33,33,1417,0,0,0,16,0,0,42,4,1,11.182862290689531,0.8131999999999999
34,34,1417,0,1,0,11,0,0,0,2,1,6.751165930072619,0.6318
35,35,1417,0,3,0,0,0,0,0,0,0,47.90468846528118,0.6318
0,0,1418,0,3,49,0,1,0,0,0,0,51.444340149260945,0.6396000000000001
2,2,1418,0,3,0,0,0,0,0,0,0,41.889803859081354,0.6396000000000001
3,3,1418,0,3,0,0,0,0,0,0,0,27.49177026254169,0.6396000000000001
4,4,1418,0,2,0,0,0,1,0,0,0,16.7866302368387,0.8324999999999999
6,6,1418,0,0,0,16,0,5,38,2,0,20.854209307057005,0.8131999999999999
9,9,1418,0,0,0,23,0,0,30,3,0,13.87491781672042,0.8131999999999999
10,10,1418,0,1,0,23,0,4,10,2,2,7.486766909168376,0.6396000000000001
12,12,1418,0,3,48,0,0,0,0,0,0,52.45862837783007,0.6396000000000001
14,14,1418,0,3,0,0,0,0,0,0,0,39.76851203371571,0.6396000000000001
15,15,1418,0,3,0,0,0,0,0,0,0,25.90620076934,0.6396000000000001
16,16,1418,0,2,0,0,0,0,0,0,0,19.554428893854872,0.8324999999999999
17,17,1418,0,0,0,14,0,5,23,1,1,12.94215896838946,0.8324999999999999
18,18,1418,0,2,0,4,0,0,6,2,0,20.86637991667083,0.8131999999999999
21,21,1418,0,0,0,10,0,5,37,0,1,12.8838148221929,0.8131999999999999
22,22,1418,0,1,0,21,0,3,43,3,0,1.7969687408377255,0.6396000000000001
23,23,1418,0,3,49,0,0,0,0,0,0,49.76002561460079,0.6396000000000001
24,24,1418,0,3,0,0,0,0,0,0,0,29.668789090079,0.6396000000000001
26,26,1418,0,3,0,0,0,0,0,0,0,37.95893039061124,0.6396000000000001
27,27,1418,0,3,0,0,0,0,0,0,0,22.760140175484132,0.6396000000000001
28,28,1418,0,2,0,4,0,0,0,0,1,13.270124396597566,0.8324999999999999
29,29,1418,0,0,0,22,0,6,49,4,0,9.528553185822473,0.8324999999999999
30,30,1418,0,2,0,1,0,0,8,0,0,18.870205188176584,0.8131999999999999
33,33,1418,0,0,0,18,0,4,45,3,1,11.175380602268522,0.8131999999999999
34,34,1418,0,1,0,11,0,0,0,2,1,6.746929441340282,0.6396000000000001
35,35,1418,0,3,0,0,0,0,0,0,0,47.88357985592076,0.6396000000000001
0,0,1419,0,3,62,0,2,0,0,0,0,51.41959804893583,0.6396000000000001
2,2,1419,0,3,0,0,0,0,0,0,0,41.88406918323999,0.6396000000000001
3,3,1419,0,3,0,0,0,0,0,0,0,27.48421549989697,0.6396000000000001
4,4,1419,0,2,0,2,0,0,0,0,0,16.777349130134308,0.8299
6,6,1419,0,0,0,13,0,4,43,2,0,20.840539692799528,0.8246
9,9,1419,0,0,0,13,0,1,40,3,1,13.865786236616067,0.8246
10,10,1419,0,1,0,15,0,5,10,2,2,7.481949553848758,0.6396000000000001
12,12,1419,0,3,40,0,0,0,0,0,0,52.43828898040657,0.6396000000000001
14,14,1419,0,3,0,0,0,0,0,0,0,39.74789913575327,0.6396000000000001
15,15,1419,0,3,0,0,0,0,0,0,0,25.89834906265303,0.6396000000000001
16,16,1419,0,2,0,0,0,0,0,0,0,19.551030555151904,0.8299
17,17,1419,0,0,0,8,0,2,23,0,1,12.933751459903132,0.8299
18,18,1419,0,2,0,2,0,0,8,1,0,20.853393771779928,0.8246
21,21,1419,0,0,0,9,0,1,36,1,1,12.875125847234418,0.8246
22,22,1419,0,1,0,25,0,3,35,4,1,1.7963178066244117,0.6396000000000001
23,23,1419,0,3,53,0,1,0,0,0,0,49.74804260898619,0.6396000000000001
24,24,1419,0,3,0,0,0,0,0,0,0,29.659433260152003,0.6396000000000001
26,26,1419,0,3,0,0,0,0,0,0,0,37.947520991398285,0.6396000000000001
27,27,1419,0,3,0,0,0,0,0,0,0,22.750188662161616,0.6396000000000001
28,28,1419,0,2,0,3,0,0,0,0,1,13.263747498265948,0.8299
29,29,1419,0,0,0,19,0,7,44,4,0,9.522645178599657,0.8299
30,30,1419,0,2,0,1,0,0,10,0,0,18.857555927371344,0.8246
33,33,1419,0,0,0,15,0,2,49,3,1,11.168085665077836,0.8246
34,34,1419,0,1,0,17,0,1,0,2,1,6.7426583637872834,0.6396000000000001
35,35,1419,0,3,0,0,0,0,0,0,0,47.86377573958325,0.6396000000000001
0,0,1420,0,3,78,0,3,0,0,0,0,51.395703408840994,0.6189
2,2,1420,0,3,0,0,0,0,0,0,0,41.87977894699585,0.6189
3,3,1420,0,3,0,0,0,0,0,0,0,27.478558835993955,0.6189
4,4,1420,0,2,0,1,0,0,0,0,0,16.768376379845417,0.8291999999999999
6,6,1420,0,0,0,15,0,2,42,2,0,20.826324567763287,1.0163
9,9,1420,0,0,0,15,0,0,40,3,2,13.856341969611108,1.0163
10,10,1420,0,1,0,19,0,4,8,2,2,7.47765725852806,0.6189
12,12,1420,0,3,48,0,0,0,0,0,0,52.415030844499256,0.6189
14,14,1420,0,3,0,0,0,0,0,0,0,39.727272042431096,0.6189
15,15,1420,0,3,0,0,0,0,0,0,0,25.891421403694228,0.6189
16,16,1420,0,2,0,0,0,0,0,0,0,19.545955504950683,0.8291999999999999
17,17,1420,0,0,0,7,0,1,23,1,1,12.92579754075627,0.8291999999999999
18,18,1420,0,2,0,3,0,0,11,1,0,20.83929545162214,1.0163
21,21,1420,0,0,0,10,0,2,38,0,1,12.86650509137619,1.0163
22,22,1420,0,1,0,20,0,2,34,4,0,1.7956917743899687,0.6189
23,23,1420,0,3,60,0,0,0,0,0,0,49.73449490269369,0.6189
24,24,1420,0,3,0,0,0,0,0,0,0,29.651434075105293,0.6189
26,26,1420,0,3,0,0,0,0,0,0,0,37.93774912045416,0.6189
27,27,1420,0,3,0,0,0,0,0,0,0,22.73927344163997,0.6189
28,28,1420,0,2,0,2,0,0,0,0,1,13.25604851374481,0.8291999999999999
29,29,1420,0,0,0,19,0,4,46,4,1,9.516574127223109,0.8291999999999999
30,30,1420,0,2,0,0,0,0,9,0,0,18.845123659288692,1.0163
33,33,1420,0,0,0,9,0,6,36,3,0,11.160585004728286,1.0163
34,34,1420,0,1,0,11,0,1,0,2,1,6.739483765328277,0.6189
35,35,1420,0,3,0,0,0,0,0,0,0,47.84292539485658,0.6189
0,0,1421,0,3,77,0,1,0,0,0,0,51.37174748236732,0.6169
2,2,1421,0,3,0,0,0,0,0,0,0,41.87490672256736,0.6169
3,3,1421,0,3,0,0,0,0,0,0,0,27.472313894093517,0.6169
4,4,1421,0,2,0,3,0,0,0,0,0,16.75981302177451,0.8291999999999999
6,6,1421,0,0,0,15,0,4,34,2,0,20.81229188288552,1.0161
9,9,1421,0,0,0,18,0,2,36,3,1,13.84738811926273,1.0161
10,10,1421,0,1,0,18,0,6,9,1,2,7.472824252938171,0.6169
12,12,1421,0,3,45,0,0,0,0,0,0,52.392666586240914,0.6169
14,14,1421,0,3,0,0,0,0,0,0,0,39.70778297036385,0.6169
15,15,1421,0,3,0,0,0,0,0,0,0,25.883385978118675,0.6169
16,16,1421,0,2,0,0,0,0,0,0,0,19.540415711927817,0.8291999999999999
17,17,1421,0,0,0,10,0,2,18,1,1,12.917279796019754,0.8291999999999999
18,18,1421,0,2,0,3,0,0,5,1,0,20.82542683728393,1.0161
21,21,1421,0,0,0,7,0,2,33,0,1,12.857931345574308,1.0161
22,22,1421,0,1,0,28,0,6,37,4,0,1.7945547492589504,0.6169
23,23,1421,0,3,54,0,0,0,0,0,0,49.721399783132235,0.6169
24,24,1421,0,3,0,0,0,0,0,0,0,29.644283544206292,0.6169
26,26,1421,0,3,0,0,0,0,0,0,0,37.92856132015802,0.6169
27,27,1421,0,3,0,0,0,0,0,0,0,22.728828447358307,0.6169
28,28,1421,0,2,0,1,0,0,0,0,1,13.25017971729799,0.8291999999999999
29,29,1421,0,0,0,27,0,6,37,4,1,9.510575087072048,0.8291999999999999
30,30,1421,0,2,0,0,0,0,7,0,0,18.83336418694575,1.0161
33,33,1421,0,0,0,14,0,1,33,3,0,11.153034815709754,1.0161
34,34,1421,0,1,0,9,0,0,0,1,1,6.736255599276364,0.6169
35,35,1421,0,3,0,0,0,0,0,0,0,47.82241001717975,0.6169
0,0,1422,0,3,72,0,2,0,0,0,0,51.346157599434584,0.6179
2,2,1422,0,3,0,0,0,0,0,0,0,41.8713547843768,0.6179
3,3,1422,0,3,0,0,0,0,0,0,0,27.466365541291587,0.6179
4,4,1422,0,2,0,1,0,0,0,0,0,16.751919263964247,0.8074999999999999
6,6,1422,0,0,0,17,0,2,30,2,0,20.798401662405343,1.0161
9,9,1422,0,0,0,20,0,1,30,3,0,13.837837695219614,1.0161
10,10,1422,0,1,0,21,0,4,11,2,2,7.46834887390431,0.6179
12,12,1422,0,3,45,0,0,0,0,0,0,52.36788953502803,0.6179
14,14,1422,0,3,0,0,0,0,0,0,0,39.687781820989024,0.6179
15,15,1422,0,3,0,0,0,0,0,0,0,25.87675450086016,0.6179
16,16,1422,0,2,0,0,0,0,0,0,0,19.5332084884855,0.8074999999999999
17,17,1422,0,0,0,7,0,3,21,1,1,12.908784057195277,0.8074999999999999
18,18,1422,0,2,0,2,0,0,5,1,0,20.8117823225257,1.0161
21,21,1422,0,0,0,10,0,2,39,0,1,12.849588361921748,1.0161
22,22,1422,0,1,0,27,0,3,34,4,0,1.7934560704317262,0.6179
23,23,1422,0,3,52,0,0,0,0,0,0,49.70599320296809,0.6179
24,24,1422,0,3,0,0,0,0,0,0,0,29.635869860750585,0.6179
26,26,1422,0,3,0,0,0,0,0,0,0,37.92039659757188,0.6179
27,27,1422,0,3,0,0,0,0,0,0,0,22.71810248155512,0.6179
28,28,1422,0,2,0,1,0,0,0,0,1,13.24369244153298,0.8074999999999999
29,29,1422,0,0,0,26,0,6,35,5,1,9.504415699307817,0.8074999999999999
30,30,1422,0,2,0,2,0,0,7,0,0,18.820911916600423,1.0161
33,33,1422,0,0,0,19,0,3,38,3,0,11.145445196610456,1.0161
34,34,1422,0,1,0,9,0,0,0,1,1,6.732579483632334,0.6179
35,35,1422,0,3,0,0,0,0,0,0,0,47.80050415762234,0.6179
0,0,1423,0,3,66,0,1,0,0,0,0,51.32225866776181,0.6169
2,2,1423,0,3,0,0,0,0,0,0,0,41.86563112282031,0.6169
3,3,1423,0,3,0,0,0,0,0,0,0,27.45998735866779,0.6169
4,4,1423,0,2,0,2,0,0,0,0,0,16.742220718703173,0.834
6,6,1423,0,0,0,18,0,2,31,2,0,20.784217450262112,1.0161
9,9,1423,0,0,0,16,0,3,32,2,1,13.828589479738271,1.0161
10,10,1423,0,1,0,19,0,8,12,2,3,7.464016117417842,0.6169
12,12,1423,0,3,59,0,0,0,0,0,0,52.345371334156106,0.6169
14,14,1423,0,3,0,0,0,0,0,0,0,39.66569557362718,0.6169
15,15,1423,0,3,0,0,0,0,0,0,0,25.869927014586715,0.6169
16,16,1423,0,2,0,0,0,0,0,0,0,19.526575404183237,0.834
17,17,1423,0,0,0,9,0,3,22,1,1,12.90048469168845,0.834
18,18,1423,0,2,0,1,0,0,8,0,0,20.799243509177536,1.0161
21,21,1423,0,0,0,9,0,4,37,0,1,12.841317356737456,1.0161
22,22,1423,0,1,0,24,0,6,39,4,0,1.793212560719357,0.6169
23,23,1423,0,3,54,0,0,0,0,0,0,49.693663031057625,0.6169
24,24,1423,0,3,0,0,0,0,0,0,0,29.627794824846827,0.6169
26,26,1423,0,3,0,0,0,0,0,0,0,37.90895861903218,0.6169
27,27,1423,0,3,0,0,0,0,0,0,0,22.708624869583197,0.6169
28,28,1423,0,2,0,1,0,0,0,0,1,13.237848134006404,0.834
29,29,1423,0,0,0,25,0,8,39,4,1,9.49852990986352,0.834
30,30,1423,0,2,0,0,0,0,9,0,0,18.80843334568365,1.0161
33,33,1423,0,0,0,20,0,2,44,3,1,11.138099618950918,1.0161
34,34,1423,0,1,0,17,0,1,0,2,2,6.72869147583994,0.6169
35,35,1423,0,3,0,0,0,0,0,0,0,47.78189795140199,0.6169
0,0,1424,0,3,68,0,2,0,0,0,0,51.29811614120427,0.6178
2,2,1424,0,3,0,0,0,0,0,0,0,41.85894507127203,0.6178
3,3,1424,0,3,0,0,0,0,0,0,0,27.452372024283537,0.6178
4,4,1424,0,2,0,2,0,0,0,0,0,16.732175817920112,0.8395999999999999
6,6,1424,0,0,0,15,0,2,36,2,0,20.77006313845046,1.0163
9,9,1424,0,0,0,16,0,0,38,3,0,13.819425824588244,1.0163
10,10,1424,0,1,0,20,0,4,11,2,3,7.459266826425541,0.6178
12,12,1424,0,3,51,0,0,0,0,0,0,52.322757662117965,0.6178
14,14,1424,0,3,0,0,0,0,0,0,0,39.644606337103525,0.6178
15,15,1424,0,3,0,0,0,0,0,0,0,25.86347729401183,0.6178
16,16,1424,0,2,0,0,0,0,0,0,0,19.519529664954675,0.8395999999999999
17,17,1424,0,0,0,15,0,3,16,1,1,12.892226435809452,0.8395999999999999
18,18,1424,0,0,0,7,0,1,9,2,0,20.785165766363207,1.0163
21,21,1424,0,0,0,7,0,4,32,0,0,12.833030823921408,1.0163
22,22,1424,0,1,0,30,0,2,41,4,0,1.7922515918956328,0.6178
23,23,1424,0,3,48,0,0,0,0,0,0,49.68060669581904,0.6178
24,24,1424,0,3,0,0,0,0,0,0,0,29.61988596111826,0.6178
26,26,1424,0,3,0,0,0,0,0,0,0,37.8982440416589,0.6178
27,27,1424,0,3,0,0,0,0,0,0,0,22.69795699042406,0.6178
28,28,1424,0,2,0,1,0,0,0,0,1,13.231040684759693,0.8395999999999999
29,29,1424,0,0,0,19,0,3,48,3,1,9.49210505261887,0.8395999999999999
30,30,1424,0,2,0,1,0,0,10,0,0,18.795794058094817,1.0163
33,33,1424,0,0,0,23,0,3,37,3,1,11.130800757317424,1.0163
34,34,1424,0,1,0,15,0,0,0,2,2,6.724671623078143,0.6178
35,35,1424,0,3,0,0,0,0,0,0,0,47.76276693819285,0.6178
0,0,1425,0,3,70,0,0,0,0,0,0,51.273056861497054,0.6173
2,2,1425,0,3,0,0,0,0,0,0,0,41.85245881465991,0.6173
3,3,1425,0,3,0,0,0,0,0,0,0,27.446101773478485,0.6173
4,4,1425,0,2,0,0,0,0,0,0,0,16.725743187848188,0.8324000000000001
6,6,1425,0,0,0,15,0,2,32,2,0,20.756350514436328,1.0161
9,9,1425,0,0,0,19,0,1,33,4,0,13.810824536977854,1.0161
10,10,1425,0,1,0,16,0,4,9,2,3,7.454270114316855,0.6173
12,12,1425,0,3,38,0,0,0,0,0,0,52.300859705462166,0.6173
14,14,1425,0,3,0,0,0,0,0,0,0,39.62155140352824,0.6173
15,15,1425,0,3,0,0,0,0,0,0,0,25.857041865901344,0.6173
16,16,1425,0,2,0,0,0,0,0,0,0,19.512428704573725,0.8324000000000001
17,17,1425,0,0,0,15,0,4,28,1,1,12.8835531002806,0.8324000000000001
18,18,1425,0,0,0,7,0,1,7,2,0,20.771086393906717,1.0161
21,21,1425,0,0,0,8,0,2,39,0,0,12.824306300349622,1.0161
22,22,1425,0,1,0,31,0,5,40,4,0,1.791187649469948,0.6173
23,23,1425,0,3,42,0,0,0,0,0,0,49.668989068598755,0.6173
24,24,1425,0,3,0,0,0,0,0,0,0,29.61249332138076,0.6173
26,26,1425,0,3,0,0,0,0,0,0,0,37.886760250891285,0.6173
27,27,1425,0,3,0,0,0,0,0,0,0,22.688252026417505,0.6173
